HasURL,URLCount,FreeEmail,SubjectLength,BodyLength,KeywordCount,Label
1,24,0,20,3895,0,1
1,24,0,20,3895,0,1
1,24,0,20,3894,0,1
1,1,0,35,152,0,1
1,24,0,20,3894,0,1
0,0,0,15,92,0,1
0,0,0,32,713,0,0
1,24,0,20,3895,0,1
1,24,0,20,3894,0,1
1,24,0,20,3918,0,1
1,24,0,20,3895,0,1
1,24,0,20,3895,0,1
1,1,0,40,216,0,1
1,2,0,39,760,0,0
1,24,0,20,3918,0,1
1,1,0,27,216,0,1
1,1,0,47,454,0,1
0,0,0,17,199,0,1
0,0,0,36,290,0,0
0,0,0,54,260,1,1
1,1,0,25,169,0,1
1,24,0,20,3895,0,1
1,4,0,32,599,0,0
1,24,0,20,3894,0,1
1,24,0,20,3918,0,1
1,24,0,20,3895,0,1
1,24,0,20,3895,0,1
1,5,0,39,2000,0,0
1,1,0,30,477,0,1
1,1,0,32,761,0,0
0,0,0,45,446,0,1
0,0,0,32,314,1,1
1,1,0,49,397,0,1
0,0,0,37,439,0,1
1,3,0,58,6484,2,0
1,24,0,20,3918,0,1
1,24,0,20,3894,0,1
1,24,0,20,3895,0,1
0,0,0,10,528,0,0
1,1,0,43,647,0,1
1,1,0,55,259,0,1
0,0,0,41,1504,2,1
1,1,0,33,93,0,1
1,24,0,20,3895,0,1
1,24,0,20,3895,0,1
1,1,0,33,1296,0,0
1,1,0,27,200,0,1
1,1,0,25,262,0,1
1,1,0,37,46622,1,0
1,3,0,26,463,0,0
1,1,0,32,719,0,0
0,0,0,54,635,0,0
0,0,0,67,1502,0,0
1,1,0,50,1654,1,0
0,0,0,14,194,0,0
1,24,0,20,3895,0,1
0,0,1,54,328,0,0
1,24,0,20,3895,0,1
0,0,0,42,318,1,1
1,24,0,20,3895,0,1
1,24,0,20,3918,0,1
1,2,0,42,197,0,1
0,0,0,18,1498,1,0
1,24,0,20,3918,0,1
1,1,0,71,5269,1,0
1,24,0,20,3896,0,1
1,1,0,73,1446,3,0
1,1,0,53,162,0,1
1,24,0,20,3894,0,1
1,1,0,35,83,0,1
1,1,0,56,257,0,1
0,0,0,54,574,0,0
1,1,0,62,149,1,1
1,1,0,61,180,0,1
1,1,0,33,1206,0,0
1,1,0,39,203,0,1
1,1,0,50,558,0,1
1,1,0,74,7738,0,0
1,1,0,30,94,0,1
1,1,0,44,228,0,1
1,1,0,44,346,0,0
1,1,0,29,355,1,1
1,1,0,32,108,0,1
1,24,0,20,3895,0,1
1,1,0,52,170,0,1
1,2,0,24,159,0,1
1,1,0,26,174,0,1
1,1,0,37,52074,2,0
0,0,0,43,342,0,1
0,0,0,17,95,0,1
1,1,0,56,161,0,1
1,1,0,25,135,0,1
1,1,0,74,2412,0,0
1,3,0,75,7253,0,0
0,0,0,26,264,0,1
1,1,0,44,458,0,0
0,0,0,25,733,0,0
1,4,0,47,3695,0,0
0,0,0,28,331,0,0
1,24,0,20,3895,0,1
0,0,0,84,1255,0,0
1,1,0,74,3466,0,0
0,0,0,53,1144,0,0
0,0,0,53,1438,0,0
1,1,0,27,284,0,1
0,0,0,33,340,0,1
1,1,0,68,2110,0,0
1,24,0,20,3918,0,1
1,1,0,65,1749,0,0
1,1,0,54,244,0,1
1,1,0,37,13292,1,0
1,1,0,31,171,0,1
0,0,0,20,49,0,1
1,1,0,24,260,0,1
1,24,0,20,3895,0,1
1,1,0,63,339,0,1
1,24,0,20,3895,0,1
1,1,0,22,48,0,1
0,0,0,53,1513,0,0
1,1,0,29,641,0,1
0,0,0,53,820,0,0
1,1,0,74,3331,0,0
1,24,0,20,3895,0,1
1,1,0,40,160,0,1
0,0,0,14,92,0,1
1,24,0,20,3918,0,1
1,1,0,24,618,0,1
1,1,0,77,2115,0,0
1,1,0,36,307,0,1
0,0,0,44,310,1,1
1,1,0,60,132,1,1
1,1,0,27,209,0,1
1,1,0,22,119,1,1
0,0,0,36,586,0,0
1,24,0,20,3895,0,1
1,1,0,43,110,0,1
0,0,0,26,461,1,1
1,1,0,30,729,0,0
1,1,0,74,5337,0,0
1,24,0,20,3895,0,1
1,1,0,74,1372,0,0
1,2,1,54,2466,0,0
1,1,0,77,1216,0,0
0,0,1,14,48,0,0
0,0,0,84,1667,0,0
1,1,0,60,196,0,1
1,24,0,20,3918,0,1
1,24,0,20,3918,0,1
1,1,0,39,221,0,1
0,0,0,54,1487,0,0
1,1,0,39,258,1,1
1,24,0,20,3895,0,1
1,24,0,20,3894,0,1
1,4,0,33,1399,0,0
1,1,0,27,197,0,1
0,0,0,33,1644,0,0
1,24,0,20,3918,0,1
1,1,0,71,411,0,0
1,1,0,32,167,0,1
1,1,0,64,208,1,1
1,1,0,107,2507,0,0
1,24,0,20,3918,0,1
1,1,0,31,102,0,1
1,1,0,60,150,0,1
1,24,0,20,3918,0,1
1,1,0,18,404,0,0
1,1,0,32,107,0,1
1,2,0,83,1552,0,0
1,1,0,49,181,0,1
1,1,0,40,194,0,1
1,24,0,20,3895,0,1
1,1,0,10,109,1,1
1,3,0,34,17888,0,0
1,2,0,34,832,0,1
1,1,0,51,229,0,1
0,0,0,87,695,0,0
0,0,0,29,2159,0,0
1,3,0,36,4707,0,0
1,1,0,37,1297,0,0
0,0,0,41,378,0,0
1,1,0,136,5012,0,0
1,1,0,53,145,0,1
1,1,0,45,502,0,1
0,0,0,56,748,0,0
1,1,0,55,321,1,1
1,1,0,44,157,0,1
1,1,0,19,189,0,1
1,1,0,136,30956,0,0
1,24,0,20,3918,0,1
0,0,0,73,66,0,1
0,0,0,41,915,0,0
1,24,0,20,3918,0,1
1,1,0,30,187,0,1
1,24,0,20,3918,0,1
1,1,0,76,1133,0,0
1,24,0,20,3894,0,1
0,0,0,21,306,1,1
1,1,0,36,233,0,1
1,1,0,41,260,0,1
1,4,0,14,1380,2,0
1,1,0,40,157,0,1
0,0,0,17,126,0,1
1,1,0,44,170,0,1
1,1,0,49,1204,0,0
1,0,0,3,517,0,1
1,1,0,28,281,0,1
1,1,0,44,641,0,1
1,24,0,20,3918,0,1
1,2,0,71,2229,0,0
1,24,0,20,3895,0,1
1,1,0,32,114,0,1
1,24,0,20,3894,0,1
1,1,0,13,385,0,1
0,0,0,47,468,0,0
1,1,0,40,315,0,1
1,24,0,20,3918,0,1
1,1,0,15,180,0,1
1,1,0,27,420,0,1
0,0,0,41,816,0,0
1,1,0,53,176,0,1
1,1,0,29,404,0,1
0,0,0,33,283,0,1
1,1,0,19,121,0,1
1,1,0,25,479,0,1
1,1,0,13,643,0,1
1,1,0,51,871,0,1
1,24,0,20,3894,0,1
1,24,0,20,3893,0,1
1,1,0,48,178,0,1
1,2,0,45,1559,0,0
1,1,0,54,239,0,1
1,24,0,20,3895,0,1
1,1,0,37,1521,0,0
1,10,0,46,2144,0,0
0,0,0,68,1400,0,0
1,1,0,232,34813,0,0
0,0,0,40,543,0,0
1,1,0,32,102,0,1
0,0,0,68,1053,0,0
1,1,0,42,496,0,1
1,1,0,32,111,0,1
1,1,0,68,519,0,0
1,24,0,20,3894,0,1
1,1,0,32,284,0,1
1,24,0,20,3918,0,1
0,0,0,13,1948,0,0
1,24,0,20,3918,0,1
0,0,0,15,276,0,1
0,0,0,36,448,0,1
1,1,0,41,104,0,1
1,2,0,30,434,0,0
1,1,0,60,249,0,1
1,24,0,20,3918,0,1
1,1,0,33,426,0,1
1,1,0,26,596,0,1
1,8,0,26,1367,0,0
1,1,0,10,109,1,1
1,1,0,64,224,0,1
1,12,0,29,2808,1,0
1,1,0,46,219,1,1
1,3,0,114,5525,0,0
1,1,0,43,505,0,1
1,1,0,34,298,1,1
1,24,0,20,3918,0,1
1,24,0,20,3918,0,1
0,0,0,31,1631,0,0
1,1,0,27,273,0,1
1,1,0,16,237,0,1
1,1,0,61,515,0,0
1,1,0,30,266,0,1
1,1,0,31,613,1,1
1,2,0,39,4289,1,0
0,0,0,16,269,0,1
1,1,0,58,984,1,1
1,1,0,76,2687,0,0
0,0,0,33,875,0,0
0,0,0,44,177,0,0
1,3,0,49,585,0,0
1,2,0,65,2903,0,0
1,3,0,43,821,0,0
1,1,0,80,1598,0,0
1,3,0,75,7386,0,0
0,0,0,23,704,0,0
0,0,0,68,129,0,1
1,1,0,29,155,0,1
1,24,0,20,3895,0,1
1,1,0,62,411,0,1
1,4,0,66,1851,0,0
1,24,0,20,3895,0,1
1,24,0,20,3918,0,1
1,24,0,20,3918,0,1
1,24,0,20,3918,0,1
1,2,0,40,2468,0,0
1,1,0,41,67,0,1
1,1,0,25,195,0,1
0,0,0,37,287,0,1
0,0,0,68,707,0,0
1,1,0,29,196,0,1
1,2,0,41,190,0,1
1,2,0,53,172,0,0
1,1,0,27,188,0,1
1,24,0,20,3918,0,1
1,3,0,35,5885,0,0
1,1,0,30,108,0,1
0,0,1,41,1348,3,1
1,1,0,47,617,0,1
1,0,0,3,553,0,1
1,1,0,59,1270,1,0
0,0,0,22,241,0,1
1,1,0,24,246,0,1
1,1,0,38,149,0,1
1,1,0,22,123,0,1
1,1,0,54,950,0,0
1,24,0,20,3918,0,1
1,24,0,20,3918,0,1
1,3,0,19,4882,0,0
1,24,0,20,3918,0,1
1,1,0,59,363,0,0
1,1,0,66,4901,0,0
0,0,0,26,1052,2,0
0,0,1,47,781,0,0
0,0,0,42,54,0,0
0,0,0,72,4035,0,0
1,0,0,59,1479,0,0
0,0,0,42,462,0,0
1,1,0,67,227,0,1
1,1,0,22,68,0,1
1,1,0,7,210,0,1
1,3,0,70,2087,0,0
1,1,0,25,312,0,1
1,1,0,39,194,0,1
0,0,0,21,42,0,1
0,0,0,87,1841,0,0
1,1,0,25,312,0,1
0,0,0,21,267,0,1
0,0,0,4,152,0,1
1,1,0,80,1378,0,0
0,0,0,28,104,0,1
0,0,0,27,120,0,1
1,24,0,20,3918,0,1
1,1,0,29,120,0,1
1,1,0,80,2548,0,0
1,1,0,37,183,0,1
1,1,0,30,301,0,1
1,0,0,29,3171,3,0
1,24,0,20,3918,0,1
1,1,0,24,226,0,1
1,1,0,44,239,0,1
1,1,0,67,384,1,1
0,0,0,56,1029,0,0
1,1,1,37,660,0,0
0,0,0,54,146,0,0
1,2,0,44,474,0,0
1,1,0,103,2166,0,0
0,0,0,29,562,1,0
0,0,0,68,930,0,0
1,150,1,26,45817,4,0
1,1,0,16,314,0,1
0,0,0,47,1638,1,0
1,2,0,55,5567,0,0
1,1,0,48,3044,3,0
1,1,1,57,186,0,1
0,0,0,56,1255,0,0
1,1,0,41,647,0,1
0,0,0,45,370,0,1
1,24,0,20,3918,0,1
0,0,0,48,1292,0,0
1,2,0,22,150,0,1
1,1,0,29,294,1,1
1,3,0,108,8151,0,0
0,0,0,68,798,0,0
0,0,0,47,774,3,0
0,0,0,34,839,0,0
1,24,0,20,3894,0,1
1,1,0,21,484,0,0
1,5,0,33,6247,1,0
0,0,0,68,832,0,0
0,0,0,33,2062,0,0
1,24,0,20,3918,0,1
1,14,0,31,4505,1,0
1,1,0,36,248,0,1
0,0,0,14,78,0,1
0,0,0,40,456,0,1
1,1,0,36,1291,0,1
1,1,0,50,251,0,1
1,1,0,45,497,0,1
1,1,0,24,302,0,1
1,1,0,38,297,0,1
1,1,0,44,572,0,0
1,1,0,46,461,0,1
1,1,0,61,151,0,1
1,1,0,53,1287,0,1
1,1,0,44,185,0,1
1,4,0,52,752,1,0
0,0,0,38,1105,0,0
1,1,0,98,6055,0,0
0,0,0,87,460,0,0
1,1,0,87,701,1,0
1,1,0,17,3753,0,0
1,1,0,44,718,0,0
1,1,0,87,929,1,0
0,0,0,63,308,1,0
1,1,0,21,71,0,1
1,24,0,20,3918,0,1
0,0,0,38,368,0,1
1,1,0,48,145,0,1
1,1,0,67,478,0,1
1,2,0,42,1923,0,0
1,1,0,27,215,0,1
0,0,0,68,205,0,0
1,24,0,20,3918,0,1
0,0,0,26,1201,2,0
1,1,0,32,98,0,1
1,24,0,20,3918,0,1
1,24,0,20,3918,0,1
1,1,0,61,239,0,1
1,1,0,54,1594,1,0
1,1,0,25,161,0,1
0,0,0,40,471,0,1
1,1,0,32,68,0,1
1,2,0,27,142,0,1
1,1,0,29,190,0,1
1,1,0,27,572,0,0
0,0,0,68,380,0,0
1,1,0,97,808,0,0
0,0,0,36,2769,0,0
1,2,0,53,2315,0,0
1,24,0,20,3886,0,1
0,0,0,33,1180,1,0
1,1,0,41,641,0,0
1,10,0,44,4120,0,0
1,1,0,44,122,0,1
0,0,0,40,168,1,1
0,0,0,53,2128,0,0
0,0,0,46,450,0,1
0,0,0,26,93,1,1
1,24,0,20,3918,0,1
1,1,0,60,216,0,1
1,24,0,20,3918,0,1
1,3,0,15,2031,0,0
0,0,0,38,420,0,0
1,24,0,20,3918,0,1
1,1,0,49,180,0,1
1,24,0,20,3918,0,1
0,0,1,47,777,0,0
1,1,0,16,68,0,1
0,0,0,13,1365,0,0
0,0,0,29,79,0,1
1,24,0,20,3918,0,1
1,1,0,25,259,0,1
1,1,0,64,279,0,1
1,1,0,37,1285,0,1
1,1,0,64,361,0,1
1,1,0,25,385,1,1
0,0,0,68,384,0,0
1,1,0,67,291,0,1
0,0,0,68,688,0,0
1,1,0,30,188,0,1
1,24,0,20,3918,0,1
1,2,0,68,4176,0,0
1,24,0,20,3918,0,1
1,24,0,20,3918,0,1
1,24,0,20,3918,0,1
1,1,0,42,725,0,0
0,0,0,30,2530,0,0
1,1,0,37,70561,1,0
0,0,1,38,1376,0,0
1,1,0,45,1203,0,0
1,1,0,51,2454,0,0
1,1,0,31,1217,1,0
1,1,0,61,1156,0,0
1,1,0,24,100,0,1
1,3,0,61,1955,0,0
1,24,0,20,3918,0,1
1,1,0,37,19993,0,0
1,24,0,20,3918,0,1
1,1,0,35,169,1,1
1,1,0,20,169,0,1
0,0,0,58,476,0,0
1,1,0,55,156,0,1
1,24,0,20,3918,0,1
1,1,0,25,184,0,1
1,13,0,44,2407,0,0
1,1,0,63,172,0,1
1,1,0,62,1578,0,0
1,1,0,33,94,0,1
1,0,0,3,445,0,1
0,0,0,31,481,0,1
1,24,0,20,3918,0,1
1,1,0,76,2858,0,0
1,1,0,27,764,0,0
1,1,0,55,237,0,1
1,24,0,20,3918,0,1
0,0,0,39,526,0,0
1,0,0,3,507,0,1
1,1,0,34,185,0,1
0,0,0,48,632,0,0
1,1,0,15,190,0,1
1,1,0,56,1391,0,0
1,1,0,32,295,0,1
1,24,0,20,3918,0,1
0,0,0,33,340,0,0
1,1,0,37,59632,1,0
0,0,0,40,766,2,0
1,1,0,28,1894,0,0
0,0,0,29,3825,0,0
1,8,0,38,1606,0,0
1,25,0,39,7890,4,0
1,1,0,43,2197,0,0
1,1,0,42,100,0,1
1,1,0,26,204,0,1
0,0,0,33,1720,1,0
1,1,0,27,228,0,1
1,1,0,60,207,0,1
1,0,0,33,2331,0,0
1,1,0,64,243,1,1
0,0,0,26,190,1,1
0,0,0,82,129,0,1
1,1,0,70,1209,0,0
0,0,0,42,451,0,1
0,0,0,47,245,1,1
0,0,1,101,1367,0,0
1,1,0,11,279,0,1
1,1,0,18,309,0,1
1,24,0,20,3918,0,1
1,1,0,57,10235,1,0
1,1,0,31,78,0,1
1,9,0,33,5735,0,0
0,0,0,38,1429,0,0
1,1,0,27,150,0,1
1,1,0,35,107,0,1
1,24,0,20,3918,0,1
1,1,0,77,698,2,0
1,2,0,42,143,0,1
0,0,1,101,103,0,0
1,2,0,47,1178,0,0
1,3,0,25,1267,0,0
1,2,0,80,3040,0,0
1,2,0,28,669,0,0
1,1,0,64,1498,0,0
0,0,0,31,6208,2,0
1,11,0,36,48048,2,0
0,0,0,47,317,0,0
1,1,0,64,1607,0,0
1,24,0,20,3918,0,1
1,1,0,34,80,0,1
1,1,0,35,92,0,1
1,1,0,41,232,0,1
1,7,0,52,3271,2,0
1,1,0,29,195,0,1
0,0,0,39,290,0,1
1,1,0,35,170,0,1
1,1,0,32,72,0,1
1,1,0,27,441,0,0
0,0,0,31,117,0,1
1,1,0,76,911,1,1
1,2,0,54,6584,1,0
1,24,0,20,3918,0,1
1,1,0,60,1015,0,0
0,0,0,41,1504,2,1
0,0,0,51,689,0,0
1,1,0,47,3205,1,0
1,1,0,28,5073,1,0
1,1,0,45,662,0,0
1,1,1,20,1490,0,0
1,1,0,101,435,0,0
1,2,0,80,3515,0,0
1,12,0,45,3063,2,0
0,0,0,13,2558,1,0
1,1,0,33,98,0,1
1,1,0,35,92,0,1
1,1,0,54,151,0,1
1,4,0,32,1923,0,0
1,1,0,33,89,0,1
1,1,0,50,171,0,1
1,1,0,35,92,0,1
1,2,0,39,1694,0,0
1,2,0,39,420,1,1
0,0,0,15,299,2,1
1,1,0,33,116,0,1
1,1,0,53,384,1,1
0,0,0,42,163,1,1
1,2,0,54,1239,0,0
0,0,0,45,441,0,1
1,1,0,42,230,0,1
0,0,0,51,754,0,0
0,0,0,21,271,0,1
0,0,0,42,241,0,1
1,1,0,27,242,0,1
1,1,0,34,185,0,1
1,2,0,77,3703,0,0
1,1,0,30,111,0,1
1,1,0,35,250,0,1
0,0,0,45,725,0,0
1,1,0,47,651,0,1
0,0,0,71,334,0,0
1,1,0,77,635,2,0
0,0,0,48,207,0,0
1,2,0,34,1132,1,0
1,1,0,27,459,0,0
1,1,0,32,6388,1,0
1,1,0,33,1018,0,0
1,2,0,34,1124,1,0
1,1,0,24,227,0,1
1,1,0,38,167,0,1
1,1,0,54,186,0,1
0,0,0,33,2050,1,0
1,1,0,24,173,0,1
1,24,0,20,3918,0,1
0,0,0,47,432,0,1
1,22,0,40,3512,1,0
1,1,0,16,337,0,1
1,1,0,29,301,0,1
1,1,0,27,244,1,1
1,1,0,50,1286,0,1
1,1,0,27,263,0,1
1,1,0,30,2007,2,0
1,3,0,40,515,0,0
1,24,0,20,3918,0,1
1,1,0,51,462,1,0
1,1,0,22,131,1,1
1,24,0,20,3918,0,1
1,1,0,22,1136,0,0
1,24,0,20,3918,0,1
0,0,0,109,1036,1,0
1,9,0,43,2161,2,0
1,4,0,30,502,0,0
0,0,0,109,2163,1,0
0,0,0,109,443,0,0
0,0,1,52,949,0,0
0,0,0,33,1289,0,0
1,1,0,33,217,0,1
0,0,0,31,482,0,0
1,24,0,20,3918,0,1
1,1,0,10,104,1,1
0,0,0,40,706,3,0
1,24,0,20,3918,0,1
1,2,1,26,409,1,1
0,0,0,27,228,0,1
1,1,0,31,99,1,1
1,24,0,20,3918,0,1
0,0,0,26,1961,4,1
0,0,0,28,254,0,0
0,0,0,25,242,0,1
0,0,0,109,781,0,0
0,0,0,109,1066,1,0
0,0,0,109,929,1,0
0,0,0,109,2283,1,0
0,0,0,32,445,1,0
1,4,0,72,5901,2,0
0,0,0,12,1352,0,0
0,0,0,101,754,0,0
1,2,0,34,1304,0,0
0,0,0,68,1689,0,0
0,0,0,64,3526,1,0
1,24,0,20,3918,0,1
0,0,0,37,90,0,1
1,1,0,22,112,0,1
0,0,0,12,1181,0,0
1,24,0,20,3918,0,1
1,1,0,30,84,0,1
1,2,0,56,2093,0,0
0,0,0,35,433,0,1
1,1,0,27,325,0,1
1,4,0,34,2321,1,0
1,1,0,37,202,0,1
1,1,0,54,166,0,1
0,0,0,109,1684,1,0
1,1,0,39,251,0,1
0,0,0,23,54,0,1
1,1,0,30,158,0,1
1,1,0,68,952,0,0
1,24,0,20,3918,0,1
0,0,0,32,1183,1,0
1,1,0,24,366,0,1
1,2,1,61,628,0,1
0,0,0,46,485,1,0
0,0,0,50,698,1,0
0,0,0,46,1319,0,0
1,1,0,50,928,1,0
0,0,0,32,1207,1,0
1,1,0,34,1770,1,0
0,0,0,50,987,1,0
0,0,0,109,1329,0,0
1,1,0,25,172,0,1
0,0,0,31,1066,0,0
0,0,0,34,112,1,1
0,0,0,46,324,1,1
1,1,0,51,198,0,1
1,1,0,32,243,0,1
1,4,0,34,1717,1,0
1,1,0,48,1643,1,0
0,0,0,11,323,1,1
0,0,0,71,322,1,1
1,15,0,40,3887,2,0
1,1,0,46,221,0,1
1,1,0,38,538,0,0
1,1,0,27,175,0,1
1,1,0,60,153,0,1
1,1,0,27,386,0,1
0,0,0,47,466,0,0
1,1,0,32,283,0,1
0,0,0,31,75,0,1
0,0,1,77,2565,0,0
0,0,0,16,761,1,0
0,0,0,11,315,1,1
0,0,0,41,3496,0,0
0,0,0,46,1005,0,0
1,0,0,37,1312,0,0
1,1,0,66,3159,0,0
1,1,0,17,4628,0,0
0,0,1,77,311,0,0
1,5,0,36,9940,1,0
0,0,0,71,536,0,0
1,1,0,41,7803,0,0
1,1,0,20,175,0,1
0,0,0,17,248,0,1
1,1,0,50,177,0,1
1,1,0,27,209,0,1
1,24,0,20,3918,0,1
1,1,1,23,6134,0,0
0,0,0,15,77,0,1
0,0,0,36,336,1,1
1,2,0,43,169,0,1
1,1,0,19,149,0,1
0,0,0,33,524,0,0
1,1,0,51,241,0,1
1,24,0,20,3894,0,1
1,1,0,48,192,0,1
1,1,0,27,303,0,1
1,2,0,40,882,0,0
1,2,0,43,198,0,1
0,0,0,21,320,1,1
1,1,0,27,173,0,1
1,1,0,27,145,0,1
1,1,0,37,28991,1,0
1,24,0,20,3918,0,1
1,1,0,40,195,0,1
1,1,0,23,1152,0,0
0,0,0,60,441,0,1
1,24,0,20,3894,0,1
1,1,0,34,1781,0,0
1,1,0,26,182,0,1
1,1,0,26,941,0,0
1,1,0,32,345,0,1
0,0,0,69,1179,0,0
0,0,0,59,112,0,0
0,0,0,63,711,0,0
1,1,0,77,666,2,0
1,1,0,56,3185,0,0
1,24,0,20,3895,0,1
0,0,1,77,1145,0,0
1,24,0,20,3895,0,1
1,24,0,20,3918,0,1
1,10,0,46,3380,0,0
1,1,0,16,244,1,1
1,24,0,20,3918,0,1
1,24,0,20,3918,0,1
0,0,0,71,459,0,0
1,1,0,37,8509,1,0
0,0,0,12,4745,2,0
0,0,0,45,455,0,1
1,24,0,20,3894,0,1
1,24,0,20,3918,0,1
0,0,0,30,322,0,0
1,24,0,20,3895,0,1
1,3,0,45,7725,0,0
0,0,0,22,421,0,0
1,3,0,34,1610,0,0
1,24,0,20,3894,0,1
0,0,0,26,696,0,0
0,0,0,26,849,0,0
0,0,0,26,750,0,0
1,4,1,34,531,0,0
1,24,0,20,3894,0,1
1,1,0,48,767,0,0
1,1,0,42,77,0,1
1,1,0,27,362,1,1
1,1,0,79,509,0,0
1,24,0,20,3894,0,1
1,1,0,42,167,0,1
1,1,0,56,517,0,0
1,1,0,39,326,0,1
1,1,0,48,174,0,1
1,1,0,34,601,0,0
0,0,0,31,212,0,1
0,0,0,37,268,0,0
1,1,0,34,1244,0,0
0,0,0,25,213,0,1
1,4,0,53,1950,1,0
0,0,0,24,316,1,1
1,2,0,41,167,0,1
1,1,0,40,155,0,1
1,24,0,20,3895,0,1
1,1,0,86,288,0,0
1,24,0,20,3895,0,1
1,8,0,33,10414,0,0
0,0,0,63,189,0,0
1,1,0,86,417,0,0
1,2,0,27,806,0,0
1,1,0,96,583,0,0
0,0,0,57,184,0,0
1,1,0,79,493,0,0
0,0,0,47,2190,1,0
1,1,0,30,84,0,1
0,0,0,25,310,1,1
1,3,0,34,1716,0,0
1,1,0,34,865,1,0
1,24,0,20,3894,0,1
1,2,0,51,1586,0,0
0,0,0,11,292,1,1
0,0,0,18,266,0,1
1,2,1,29,565,0,1
1,1,0,56,530,0,0
1,2,0,30,153,0,1
1,1,0,64,5899,0,0
1,24,0,20,3895,0,1
1,3,0,59,3472,0,0
1,4,1,51,1074,0,0
1,2,0,30,2979,1,0
1,1,0,94,1138,1,0
1,1,0,61,3620,0,0
1,1,0,79,737,0,0
0,0,0,38,268,0,0
0,0,0,33,1800,0,0
1,1,0,56,1277,0,0
1,24,0,20,3918,0,1
0,0,0,54,146,0,0
1,2,0,33,140,0,1
0,0,0,33,711,0,0
1,24,0,20,3893,0,1
0,0,0,47,715,0,0
0,0,0,42,210,0,0
0,0,0,65,1070,1,0
1,1,0,27,232,0,1
1,3,0,83,1195,0,0
1,24,0,20,3918,0,1
1,24,0,20,3918,0,1
1,1,0,49,200,0,1
1,0,0,30,270,0,0
0,0,0,63,2610,0,0
1,1,0,0,4705,0,0
0,0,0,32,455,0,1
1,1,0,39,103,0,1
0,0,0,49,596,0,0
0,0,0,8,303,1,1
0,0,0,41,8212,0,0
0,0,0,35,335,1,1
1,1,0,26,217,0,1
0,0,0,25,215,0,1
0,0,0,52,69,0,1
0,0,0,52,319,1,1
1,58,0,28,12641,4,0
1,2,0,92,1228,0,0
1,24,0,20,3918,0,1
1,1,0,55,138,0,1
0,0,0,63,288,1,0
0,0,0,13,2096,1,0
1,2,0,45,1024,0,0
1,1,0,40,296,0,1
1,24,0,20,3895,0,1
0,0,1,40,1498,0,0
1,1,0,27,339,0,1
1,24,0,20,3918,0,1
1,1,0,67,150,0,1
1,3,0,82,11190,1,0
1,3,0,82,11477,1,0
0,0,0,41,187,0,0
1,4,0,36,12815,1,0
1,1,0,44,2315,1,0
1,1,0,64,1365,0,0
1,11,0,26,2077,2,0
1,1,0,29,8078,1,0
1,1,0,30,8066,1,0
1,1,0,27,167,0,1
1,1,0,34,164,0,1
1,1,0,18,208,1,1
1,3,0,51,16160,0,0
1,1,0,49,136,0,1
1,1,0,29,364,1,1
1,1,0,25,164,0,1
0,0,0,18,68,0,1
1,1,0,25,263,0,1
1,3,0,24,851,1,0
1,1,0,43,170,0,1
1,1,0,24,160,0,1
1,1,0,24,259,0,1
1,1,0,35,321,0,1
1,1,0,33,129,0,1
1,5,0,55,16354,3,0
1,1,0,39,187,0,1
1,24,0,20,3918,0,1
1,24,0,20,3895,0,1
1,1,0,41,220,0,1
1,24,0,20,3895,0,1
0,0,0,48,2204,0,0
1,1,0,33,344,0,1
1,6,0,48,2828,1,0
0,0,0,27,244,0,1
0,0,0,15,344,0,1
1,1,0,65,174,0,1
1,1,0,49,448,0,1
1,4,0,64,1012,0,0
0,0,0,71,291,1,1
1,9,0,37,45209,0,0
0,0,0,26,1053,1,0
0,0,0,33,2085,0,0
1,2,0,9,690,0,0
1,5,0,31,4492,1,0
1,1,0,71,568,0,0
1,1,0,73,2813,0,0
1,10,0,37,2579,0,0
1,1,0,64,2358,0,0
1,3,1,24,2140,0,0
1,1,0,50,221,0,1
0,0,0,39,215,0,1
1,1,0,60,185,0,1
1,1,0,51,1338,0,0
1,24,0,20,3918,0,1
1,24,0,20,3918,0,1
0,0,0,24,228,0,1
0,0,0,36,952,0,0
1,1,0,25,251,1,1
1,1,0,34,183,0,1
1,12,0,38,2384,1,0
1,1,0,38,103,0,1
1,1,0,34,162,0,1
1,1,0,31,98,0,1
1,1,0,54,235,0,1
1,1,0,24,457,0,1
1,1,0,44,183,0,1
1,0,0,3,508,0,1
1,1,0,48,224,0,1
1,1,0,60,195,0,1
1,1,0,37,281,0,1
0,0,0,58,12978,0,0
1,22,0,39,8562,4,0
0,0,0,51,464,0,0
1,1,0,36,716,0,0
0,0,0,65,315,0,0
1,14,0,46,3069,0,0
1,1,0,68,499,0,0
1,4,0,44,1769,0,0
1,1,0,50,256,0,1
1,1,0,46,474,0,1
1,1,0,29,478,0,1
1,1,0,16,387,0,1
1,1,0,27,345,0,1
1,1,0,63,384,1,1
1,2,0,30,1587,0,0
1,1,0,50,194,0,1
1,1,0,30,280,0,0
0,0,0,44,433,0,1
1,1,0,24,338,0,1
1,2,0,64,63441,1,0
1,2,0,29,396,1,1
1,1,0,21,70,0,1
1,1,0,55,185,0,1
1,1,0,55,137,0,1
1,1,0,50,159,0,1
1,1,0,30,407,0,0
1,1,0,29,189,0,1
1,1,0,7,479,0,1
1,1,0,34,207,0,1
1,1,0,43,246,0,1
0,0,0,38,429,0,1
1,9,0,49,1669,0,0
0,0,0,39,435,0,1
